activity_id,sub_activity_id,donor,announcement_date,aid_type_general,aid_type_specific,explanation,reporting_currency,measure,source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_activity_value_constant_currency,tot_sub_activity_value,tot_sub_activity_value_EUR,tot_sub_activity_value_constant_currency,tot_sub_activity_value_constant_currency_redistr,tot_sub_activity_value_EUR_redistr,tot_value_deliv_EUR,item,item_type,item_sub_type,item_soviet_origin,item_numb,item_numb_deliv, item_price_USD ,item_value_estimate_USD,item_value_estimate_deliv_USD,official_source_dummy,source_of_aid_1,source_of_aid_2,source_of_aid_3,source_of_aid_4,deliv_official_source_dummy,deliv_source,channel,location,coords,geo_sources,geo_accuracy,building_or_facility,reconstruction_sector,loan_mat,loan_int,loan_gra,updated_dummy,total_value_dummy,month,short_term,earmarked_year,activity_match_deliv,value_source_activity_type,value_source_deliv_type,alloc_no_date,reallocation_sub_activity_id,Working/Debug >>>,before_war,month_exists_dummy,ukraine_asked_dummy,heavy_undisclosed_package,heavy_undisclosed_deliv,ammo_dummy,in_kind_dummy,deliv_more_than_comm,non_eu_nato_dummy,nato_dummy,eu_dummy,eu_geo_dummy,source_of_weapon,dummy_first_row_commitment_check (1=error),dummy_month_check (1=error),allocation_dummy_check (1= error),formula_dummy _check(1=error),reimbursement_value_type,reimbursed_with,deflator,change_currency,inflation_percentage,tot_sub_activity_value_EUR_OLD,notes,procurement_location,procurement_contractor,mixed_package_dummy,year_month,year
PTM8,PTM8_1,Portugal,2023-02-02,Military,Weapons and equipment,Portuguese Prime Minister António Costa claimed that Portugal will provide the Ukrainian Armed Forces with Leopard 2 main battle tanks. Source of Aid 4 specifies this number of tanks as three and the type as Leopard 2A6. ,USD,Allocation,Not given,30000000.0,27997872.0,25594110.0,30000000.0,27997872.0,25594110.0,25594110.0,27997872.0,27883632.0,Leopard-2A6,Heavy weapon,Main Battle Tank (MBT),0.0,3,3," 10,000,000 ",30000000.0,30000000.0,1.0,https://www.portugal.gov.pt/en/gc23/communication/news-item?i=portugal-will-provide-ukraine-with-combat-vehicles,https://www.dn.pt/politica/costa-portugal-vai-enviar-tanques-leopard-2-para-a-ucrania--15779047.html,https://observador.pt/2023/02/28/ucrania-tanques-leopard-elevam-apoio-de-portugal-para-712-toneladas/,https://web.archive.org/web/20230524183203/https:/www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/apoio_militar_Portugal_Ucrania_20230503.pdf,1.0,https://twitter.com/defesa_pt/status/1640416494235406338?s=20,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,1.0,Value is calculated with prices,Value is calculated with prices,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.093919,112.490127,27883632.0,,,,,2023-02,2023
PTM9,PTM9_1,Portugal,2023-04-22,Military,Weapons and equipment,"According to Source of Aid 1, Portugal will send five armored rescue and medical vehicles to Ukraine. The vehicle delivery will consist of three M113 and two M577 armored personal carriers.",USD,Allocation,Not given,823994.0,751290.0,686788.0,823994.0,751290.0,686788.0,686788.0,751290.0,,M113 armored personnel carrier,Heavy weapon,Armored Personnel Carrier (APC),0.0,3,undisclosed," 56,813 ",170438.0,,1.0,"https://kyivindependent.com/portugal-to-send-5-military-vehicles-to-ukraine/#:~:text=Portugal%20will%20send%20five%20armored,two%20M577%20armored%20personal%20carriers",https://web.archive.org/web/20230524183203/https:/www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/apoio_militar_Portugal_Ucrania_20230503.pdf,https://mil.in.ua/en/news/portugal-to-transfer-five-armored-vehicles-to-the-ukrainian-armed-forces/,https://bnn.network/breaking-news/war/spain-and-portugal-to-provide-military-aid-to-ukraine-amid-ongoing-conflict/,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is calculated with prices,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.093919,112.490127,765865.0,,,,,2023-04,2023
PTM11,PTM11_1,Portugal,2023-06-21,Military,Weapons,Portugal will provide 14 additional M113 armored personnel carriers increasing the total number to 45 M113 commited by Portugal.,USD,Allocation,Not given,795376.0,733751.0,670755.0,795376.0,733751.0,670755.0,670755.0,733751.0,,M113 armored personnel carrier,Heavy weapon,Armored Personnel Carrier (APC),0.0,14,undisclosed," 56,813 ",795376.0,,1.0,https://mil.in.ua/en/news/portugal-will-send-ukraine-m113-apc-and-artillery/,"https://en.defence-ua.com/industries/portugal_prepares_new_military_aid_package_for_ukraine_potential_role_of_the_ka_32_helicopters_in_naval_upgrade-7076.html#:~:text=Portugal%20will%20provide%2014%20additional%20M113%20armored%20personnel,carriers%20and%20a%20battery%20of%20105%20mm%20howitzers.",https://cnnportugal.iol.pt/videos/portugal-envia-para-kiev-mais-14-viaturas-blindadas-e-nove-obuses/648c1a2e0cf2dce741bd4d56,https://www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/20230706_apoio_militar_Portugal_Ucrania.pdf,0.0,.,.,,,,,,,,,,0.0,1.0,June,1.0,2022-2023,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.093919,112.490127,739266.0,,,,,2023-06,2023
PTM12,PTM12_1,Portugal,2023-06-21,Military,Weapons,Portugal announced to provide a battery of 105mm howitzers. The type of the howitzers are not further specified. According to Source of Aid 3 the battery consists of nine howitzers.,USD,Allocation,Not given,2625942.0,2422486.0,2214503.0,2625942.0,2422486.0,2214503.0,2214503.0,2422486.0,,M101 105mm howitzer,Heavy weapon,105mm howitzer,0.0,9,undisclosed," 291,771 ",2625942.0,,1.0,https://mil.in.ua/en/news/portugal-will-send-ukraine-m113-apc-and-artillery/,"https://en.defence-ua.com/industries/portugal_prepares_new_military_aid_package_for_ukraine_potential_role_of_the_ka_32_helicopters_in_naval_upgrade-7076.html#:~:text=Portugal%20will%20provide%2014%20additional%20M113%20armored%20personnel,carriers%20and%20a%20battery%20of%20105%20mm%20howitzers.",https://cnnportugal.iol.pt/videos/portugal-envia-para-kiev-mais-14-viaturas-blindadas-e-nove-obuses/648c1a2e0cf2dce741bd4d56,https://www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/20230706_apoio_militar_Portugal_Ucrania.pdf,0.0,.,.,,,,,,,,,,0.0,1.0,June,1.0,2022-2023,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.093919,112.490127,2440693.0,,,,,2023-06,2023
PTM14,PTM14_1,Portugal,2024-02-23,Military,Weapons and equipment,On 22 February 2024 Portugal updated it's list of aid to Ukraine. Here we report new items listed as 'to be delivered' and not reported so far in our dataset.,USD,Allocation,Not given,1561218.0,1446280.0,1323469.0,1561218.0,1446280.0,1323469.0,1323469.0,1446280.0,,155mm artillery round,Ammunition for heavy weapon,155mm howitzer ammunition,0.0,undisclosed,undisclosed, 776 ,,,1.0,https://web.archive.org/web/20240223145050/https:/www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/apoio_militar_Portugal_Ucrania_20240222.pdf,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2024,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.092795,112.490127,1451081.0,,,,,2024-02,2024
PTM14,PTM14_1,Portugal,2024-02-23,Military,Weapons and equipment,On 22 February 2024 Portugal updated it's list of aid to Ukraine. Here we report new items listed as 'to be delivered' and not reported so far in our dataset.,USD,Allocation,Not given,1561218.0,1446280.0,1323469.0,,,,,,,generator (150kw),Military equipment,Military equipment,0.0,4,undisclosed," 20,086 ",80343.0,,1.0,https://web.archive.org/web/20240223145050/https:/www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/apoio_militar_Portugal_Ucrania_20240222.pdf,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2024,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.092795,112.490127,,,,,,2024-02,2024
PTM14,PTM14_1,Portugal,2024-02-23,Military,Weapons and equipment,On 22 February 2024 Portugal updated it's list of aid to Ukraine. Here we report new items listed as 'to be delivered' and not reported so far in our dataset.,USD,Allocation,Not given,1561218.0,1446280.0,1323469.0,,,,,,,Demining Equipment,Military equipment,Military equipment,0.0,4,undisclosed, . ,,,1.0,https://web.archive.org/web/20240223145050/https:/www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/apoio_militar_Portugal_Ucrania_20240222.pdf,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2024,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.092795,112.490127,,,,,,2024-02,2024
PTM14,PTM14_1,Portugal,2024-02-23,Military,Weapons and equipment,On 22 February 2024 Portugal updated it's list of aid to Ukraine. Here we report new items listed as 'to be delivered' and not reported so far in our dataset.,USD,Allocation,Not given,1561218.0,1446280.0,1323469.0,,,,,,,boat,Humanitarian,Humanitarian,0.0,3,undisclosed, . ,,,1.0,https://web.archive.org/web/20240223145050/https:/www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/apoio_militar_Portugal_Ucrania_20240222.pdf,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2024,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.092795,112.490127,,,,,,2024-02,2024
PTM14,PTM14_1,Portugal,2024-02-23,Military,Weapons and equipment,On 22 February 2024 Portugal updated it's list of aid to Ukraine. Here we report new items listed as 'to be delivered' and not reported so far in our dataset.,USD,Allocation,Not given,1561218.0,1446280.0,1323469.0,,,,,,,winter clothing (general),Military equipment,Military equipment,0.0,25000,undisclosed, 59 ,1480875.0,,1.0,https://web.archive.org/web/20240223145050/https:/www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/apoio_militar_Portugal_Ucrania_20240222.pdf,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2024,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.092795,112.490127,,,,,,2024-02,2024
PTM15,PTM15_1,Portugal,2024-03-14,Military,Funding for Weapon Acquisition Program,The Council of Ministers approved 100 million euros to the Czech program for the common acquisition of ammunition and delivery to Ukraine.,EUR,Allocation,"100,000,000",100000000.0,100000000.0,88896690.0,100000000.0,100000000.0,88896690.0,88896690.0,100000000.0,,155mm artillery round,Ammunition for heavy weapon,155mm howitzer ammunition,0.0,undisclosed,undisclosed, 776 ,,,1.0,https://www.portugal.gov.pt/pt/gc23/governo/comunicado-de-conselho-de-ministros?i=601,.,.,.,0.0,.,Czechia ammunition initiative,,,,,,,,,,0.0,1.0,March,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,.,0.0,1.0,1.0,1.0,procurement,0.0,0,0.0,0.0,,,112.0,1.0,112.490127,100000000.0,,,,,2024-03,2024
PTM16,0,Portugal,2024-05-28,Military,Consolidation,"On 28 May 2024 Ukraine and Portugal signed an Agreement on Security Cooperation (Source 1). In this agreement, under Part II: Security and Defence Cooperation, Portugal commits to provide EUR 126 million in military aid in 2024, including material and financial contributions. In 2024 Portugal already allocated EUR 100 million to the Czech ammunition initiative (recorded in entry PTM15) as well as weapons and equipment for which no value was given.  We report in this entry a commitment for the remaining EUR 26 million for May to December 2024. ",EUR,Commitment,"26,000,000",26000000.0,26000000.0,23113139.0,,,,,,,.,.,.,0.0,.,., . ,,,0.0,https://president.gov.ua/news/ugoda-pro-spivrobitnictvo-u-sferi-bezpeki-mizh-ukrayinoyu-ta-91181,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,May,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,112.0,1.0,112.490127,,,,,,2024-05,2024
PTM16,0,Portugal,2024-07-10,Military,Consolidation,"On 10 July at the NATO Summit, Portuguese Prime Minister Montenegro announced that Portugal's aid to Ukraine for 2024 would amount to over EUR 220 million, and that the same amount would be committed for 2025. At the time, it was not clear, whether this was made up by military assistance or total aid to Ukraine. According to source of aid 2, on 22 November, the Government of Portugal adopted the ""Resolution to execute the final part of Defence expenditure with Ukraine"", confirming that the ""annual commitment undertaken by Portugal at NATO is 220 million euros of defence assistance"". Given that we have already recorded EUR 126 million worth of commitment for 2024 up to now, this entry records the remaining amount.",EUR,Commitment,"94,000,000",94000000.0,94000000.0,83562889.0,,,,,,,.,.,.,0.0,.,., . ,,,1.0,https://www.portugal.gov.pt/en/gc24/communication/news-item?i=portuguese-assistance-to-ukraine-will-go-above-220-million-in-2024,https://www.portugal.gov.pt/en/gc24/communication/news-item?i=government-approves-measures-to-assist-ukraine,.,.,0.0,.,.,,,,,,,,,,1.0,1.0,July,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,112.0,1.0,112.490127,,,,,,2024-07,2024
PTM17,0,Portugal,2024-07-10,Military,Budgetary appropriations,"On 10 July at the NATO Summit, Portuguese Prime Minister Montenegro announced that Portugal's aid to Ukraine for 2024 would amount to over EUR 220 million, and that the same amount would be committed for 2025. At the time, it was not clear, whether this was made up by military assistance or total aid to Ukraine. According to source of aid 2, on 22 November, the Government of Portugal adopted the ""Resolution to execute the final part of Defence expenditure with Ukraine"", confirming that the ""annual commitment undertaken by Portugal at NATO is 220 million euros of defence assistance"". This entry records the 2025 commitment.",EUR,Commitment,"220,000,000",220000000.0,220000000.0,195572719.0,,,,,,,.,.,.,0.0,.,., . ,,,1.0,https://www.portugal.gov.pt/en/gc24/communication/news-item?i=portuguese-assistance-to-ukraine-will-go-above-220-million-in-2024,https://www.portugal.gov.pt/en/gc24/communication/news-item?i=government-approves-measures-to-assist-ukraine,.,.,0.0,.,.,,,,,,,,,,1.0,1.0,July,0.0,2025,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,112.0,1.0,112.490127,,,,,,2024-07,2024
PTF1,PTF1_1,Portugal,2022-05-21,Financial,Grant,"Portugal committed a 250 million EUR grant, which will have a 100 million EUR disbursement in the year 2022 and three subsequential disbursements of 50 million EUR each in the next three years (Source 2). The commitment is aimed at giving budgetary support and will be mainly provided through the IMF. On February 24, 2023, an official source however announced that none of this financial aid will be paid after all (Source 3). The IMF annual financial report for the Fiscal Year 2022/23 indicated that the amount was never transfered to the Special Administrative Account for Ukraine.",EUR,Allocation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.kmu.gov.ua/en/news/portugaliya-nadast-ukrayini-do-250-mln-yevro-finansovoyi-pidtrimki-denis-shmigal,https://www.portugal.gov.pt/pt/gc23/comunicacao/noticia?i=portugal-concede-apoio-financeiro-de-250-milhoes-a-ucrania,https://eco.sapo.pt/2023/02/24/ajuda-financeira-a-ucrania-de-250-milhoes-de-euros-ja-nao-sera-paga/,https://www.imf.org/en/Data/IMF-Finances/Quarterly-Financial-Statements,0.0,.,IMF Administered Account for Ukraine,,,,,,,,,,0.0,1.0,May,1.0,2022,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,104.998411,0.0,,,,,2022-05,2022
PTF2,PTF2_1,Portugal,2022-05-21,Financial,Grant,"Portugal committed a 250 million EUR grant, which will have a 100 million EUR disbursement in the year 2022 and three subsequential disbursements of 50 million EUR each in the next three years (Source 2). The commitment is aimed at giving budgetary support and will be mainly provided through the IMF. On February 24, 2023, an official source however announced that none of this financial aid will be paid after all (Source 3). The IMF annual financial report for the Fiscal Year 2022/23 indicated that the amount was never transfered to the Special Administrative Account for Ukraine.",EUR,Allocation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.kmu.gov.ua/en/news/portugaliya-nadast-ukrayini-do-250-mln-yevro-finansovoyi-pidtrimki-denis-shmigal,https://www.portugal.gov.pt/pt/gc23/comunicacao/noticia?i=portugal-concede-apoio-financeiro-de-250-milhoes-a-ucrania,https://eco.sapo.pt/2023/02/24/ajuda-financeira-a-ucrania-de-250-milhoes-de-euros-ja-nao-sera-paga/,https://www.imf.org/en/Data/IMF-Finances/Quarterly-Financial-Statements,0.0,.,IMF Administered Account for Ukraine,,,,,,,,,,0.0,1.0,May,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,104.998411,0.0,,,,,2022-05,2022
PTF3,PTF3_1,Portugal,2022-05-21,Financial,Grant,"Portugal committed a 250 million EUR grant, which will have a 100 million EUR disbursement in the year 2022 and three subsequential disbursements of 50 million EUR each in the next three years (Source 2). The commitment is aimed at giving budgetary support and will be mainly provided through the IMF. On February 24, 2023, an official source however announced that none of this financial aid will be paid after all (Source 3). The IMF annual financial report for the Fiscal Year 2022/23 indicated that the amount was never transfered to the Special Administrative Account for Ukraine.",EUR,Allocation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.kmu.gov.ua/en/news/portugaliya-nadast-ukrayini-do-250-mln-yevro-finansovoyi-pidtrimki-denis-shmigal,https://www.portugal.gov.pt/pt/gc23/comunicacao/noticia?i=portugal-concede-apoio-financeiro-de-250-milhoes-a-ucrania,https://eco.sapo.pt/2023/02/24/ajuda-financeira-a-ucrania-de-250-milhoes-de-euros-ja-nao-sera-paga/,https://www.imf.org/en/Data/IMF-Finances/Quarterly-Financial-Statements,0.0,.,IMF Administered Account for Ukraine,,,,,,,,,,0.0,1.0,May,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,104.998411,0.0,,,,,2022-05,2022
PTF4,PTF4_1,Portugal,2022-05-21,Financial,Grant,"Portugal committed a 250 million EUR grant, which will have a 100 million EUR disbursement in the year 2022 and three subsequential disbursements of 50 million EUR each in the next three years (Source 2). The commitment is aimed at giving budgetary support and will be mainly provided through the IMF. On February 24, 2023, an official source however announced that none of this financial aid will be paid after all (Source 3). The IMF annual financial report for the Fiscal Year 2022/23 indicated that the amount was never transfered to the Special Administrative Account for Ukraine.",EUR,Allocation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.kmu.gov.ua/en/news/portugaliya-nadast-ukrayini-do-250-mln-yevro-finansovoyi-pidtrimki-denis-shmigal,https://www.portugal.gov.pt/pt/gc23/comunicacao/noticia?i=portugal-concede-apoio-financeiro-de-250-milhoes-a-ucrania,https://eco.sapo.pt/2023/02/24/ajuda-financeira-a-ucrania-de-250-milhoes-de-euros-ja-nao-sera-paga/,https://www.imf.org/en/Data/IMF-Finances/Quarterly-Financial-Statements,0.0,.,IMF Administered Account for Ukraine,,,,,,,,,,0.0,1.0,May,0.0,2025,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,104.998411,0.0,,,,,2022-05,2022
KOH1,KOH1_1,South Korea,2022-02-28,Humanitarian,Equipment,"The aid package consists of humanitarian in-kind donations. There exists no list of specific items included in this package, while the total value of the package was indicated by the donor.",USD,Allocation,"10,000,000",10000000.0,8816865.0,7371654.0,10000000.0,8816865.0,7371654.0,7371654.0,8816865.0,,.,.,.,0.0,.,., . ,,,0.0,https://reliefweb.int/report/ukraine/korea-provide-humanitarian-assistance-people-ukraine,https://www.reuters.com/world/europe/ukraines-zelenskiy-says-tens-thousands-killed-mariupol-seeks-military-aid-skorea-2022-04-11/,http://www.koreaherald.com/view.php?ud=20220228000968,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,120.0,1.123234,101.275523,9294544.0,,,,,2022-02,2022
KOH2,KOH2_1,South Korea,2022-04-20,Humanitarian,Equipment,"The aid package consists of additional in-kind humanitarian aid. There exists no list of specific items included in this package, while the total value of the package was indicated by the donor.",USD,Allocation,"30,000,000",30000000.0,27729670.0,23184380.0,30000000.0,27729670.0,23184380.0,23184380.0,27729670.0,,.,.,.,0.0,.,., . ,,,0.0,https://www.reuters.com/world/europe/ukraines-zelenskiy-says-tens-thousands-killed-mariupol-seeks-military-aid-skorea-2022-04-11/,https://www.usnews.com/news/world/articles/2022-04-11/ukraines-zelenskiy-says-tens-of-thousands-killed-in-mariupol-seeks-military-aid-from-s-korea,https://twitter.com/KyivIndependent/status/1516621305608552451?ref_src=twsrc%5Etfw,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,120.0,1.123234,101.275523,27883632.0,,,,,2022-04,2022
KOH3,KOH3_1,South Korea,2022-06-08,Humanitarian,Contribution,South Korea has decided to provide assistance worth approximately US$1.2 million to Ukraine through the International Atomic Energy Agency (IAEA) to support the safe and secure operation of Ukraine’s nuclear power plants under the threat of military conflict,USD,Allocation,"1,200,000",1200000.0,1135738.0,949574.0,1200000.0,1135738.0,949574.0,949574.0,1135738.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.mofa.go.kr/eng/brd/m_5676/view.do?seq=322053,https://www.koreatimes.co.kr/www/nation/2022/06/113_330680.html,https://twitter.com/KyivIndependent/status/1516621305608552451?ref_src=twsrc%5Etfw,.,0.0,.,IAEA,,,,,,,,,,0.0,1.0,June,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,120.0,1.123234,101.275523,1115345.0,,,,,2022-06,2022
KOH4,KOH4_1,South Korea,2022-06-21,Humanitarian,Assistance,"According to the official statement of the Korean Ministry of Foreign Affairs, the Korean government has decided to provide an additional US$50 million in humanitarian assistance.",USD,Allocation,"50,000,000",50000000.0,47322412.0,39565591.0,50000000.0,47322412.0,39565591.0,39565591.0,47322412.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.mofa.go.kr/eng/brd/m_5676/view.do?seq=322061&page=1,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,June,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,120.0,1.123234,101.275523,46472721.0,,,,,2022-06,2022
KOH5,KOH5_1,South Korea,2022-12-05,Humanitarian,Equipment,"According to Source of Aid 1, South Korea has committed and delivered 100 tons of humanitarian aid to Ukraine. Furthermore, the source states that South Korea will provide humanitarian aid worth a total of USD 100 million by the end of 2022. As our dataset currently lists humanitarian aid worth USD 91.2 million in total for South Korea, we attribute the remaining USD 8.8 million to this package. ",USD,Allocation,"8,800,000",8800000.0,8310660.0,6948424.0,8800000.0,8310660.0,6948424.0,6948424.0,8310660.0,,.,.,.,0.0,.,., . ,,,0.0,https://www.koreaherald.com/view.php?ud=20221209000551,https://en.yna.co.kr/view/AEN20221209008700325,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,December,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,120.0,1.123234,101.275523,8179199.0,,,,,2022-12,2022
KOH6,KOH6_1,South Korea,2023-02-24,Humanitarian,Assistance,"According to Source of Aid 1, South Korea  pledges $130 million in additional assistance for the Ukrainian people suffering from the war and plans to continue possible assistance through this, focusing mainly on humanitarian assistance including demining, financial assistance for Ukraine, aid in the construction of infrastructure such as the restoration of power grid, and support for reconstruction through grant ODA projects.",USD,Allocation,"130,000,000",130000000.0,121324113.0,97681379.0,130000000.0,121324113.0,97681379.0,97681379.0,121324113.0,,.,.,.,0.0,.,., . ,,,1.0,https://mofa.go.kr/eng/brd/m_5676/view.do?seq=322155&page=2 ,https://www.koreatimes.co.kr/www/nation/2023/02/120_346069.html ,https://en.yna.co.kr/view/AEN20230224008100325 ,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.093919,103.365924,120829073.0,,,,,2023-02,2023
KOH7,KOH7_1,South Korea,2023-07-15,Humanitarian,Assistance,"According to Source of Aid 1, South Korea provides $150 million in humanitarian aid in 2023. This is $20 million more than announced in KOH6.",USD,Allocation,"20,000,000",20000000.0,18086220.0,14561713.0,20000000.0,18086220.0,14561713.0,14561713.0,18086220.0,,.,.,.,0.0,.,., . ,,,0.0,https://www.reuters.com/world/south-korea-president-yoon-makes-surprise-visit-ukraine-yonhap-2023-07-15/,https://www.aljazeera.com/news/2023/7/15/south-koreas-president-yoon-in-ukraine-to-meet-zelenskyy,https://news.kbs.co.kr/news/view.do?ncd=7724688,https://www.theguardian.com/world/2023/jul/15/south-korean-president-makes-surprise-visit-to-ukraine-in-show-of-support,0.0,.,.,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,124.0,1.093919,103.365924,18589088.0,,,,,2023-07,2023
